id,sektor,subsektor,kategori,nama_provinsi,lokasi_provinsi,lokasi_kabkot,nama_kegiatan,tahun_pelaporan,Total Penurunan emisi
1259,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembuatan Bibit/Benih Tanaman Kehutanan KBD dan Penanaman Hutan Partisifatif,2010,553.3733333
1260,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembangunan Areal Model Tanaman Kehutanan Pola agroforestry,2010,1004.456444
1261,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringgatan bulan Bhakti Menanam,2010,642.4
1262,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan,2010,55308
1263,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Aneka Usaha Kehutanan,2010,576.125
1264,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,PAGAR ALAM,Pengembangan Hasil Hutan Non Kayu,2010,535.3333333
1265,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2010,0
1266,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2010,0
1267,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN ILIR,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2010,0
1268,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2010,0
1269,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2010,0
1270,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Pengamanan Hutan,2010,0
1271,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengamanan Hutan,2010,0
1272,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengamanan Hutan,2010,0
1273,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pengamanan Hutan,2010,0
1274,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pengamanan Hutan,2010,0
1275,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,EMPAT LAWANG,Pengamanan Hutan,2010,0
1276,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pengendalian Kebakaran Hutan (APBN),2010,0
1277,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN ILIR,Pengendalian Kebakaran Hutan (APBN),2010,0
1278,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengendalian Kebakaran Hutan (APBN),2010,0
1279,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pengendalian Kebakaran Hutan (APBN),2010,0
1280,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Pengendalian Kebakaran Hutan (APBN),2010,0
1281,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pengendalian Kebakaran Hutan (APBN),2010,0
1282,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Pengendalian Kebakaran Hutan (APBN),2010,0
1283,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Perlindungan dan Pengamanan  Hutan (APBN),2010,0
1284,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Perlindungan dan Pengamanan  Hutan (APBN),2010,0
1285,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Perlindungan dan Pengamanan  Hutan (APBN),2010,0
1286,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Perlindungan dan Pengamanan  Hutan (APBN),2010,0
1287,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Perlindungan dan Pengamanan  Hutan (APBN),2010,0
2001,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Perencanaan dan Pengembangan Hutan Kemasyarakatan (HKm) dan Hutan Desa (HD) - 2010,2010,0
2003,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Inventarisasi Sumber Daya Hutan Tingkat Provinsi (2010),2010,0
2004,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,"Updating Metadata Digital, Updating Database dan Statistik Kehutanan (2010)",2010,0
2005,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Pengembangan Pengelolaan Pemanfaatan Hutan Alam (2010),2010,0
2007,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pengembangan Hutan Tanaman dan Hutan Tanaman Rakyat (2010),2010,0
2008,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pengelolaan Hutan Produksi Yang Tidak Dibebani Hak/Ijin Pemanfaatan (2010),2010,0
2011,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pembentukan Wilayah Pengelolaan dan Perubahan Kawasan Hutan (2010),2010,0
2012,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Koordinasi Penyelenggaraan Reboisasi dan Penghijauan Hutan (2010),2010,0
2014,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Peningkatan Peran Serta Masyarakat dalam Rehabiltasi Hutan dan Lahan (2010),2010,0
2016,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pemberdayaan Masyarakat dalam Pengelolaan Hutan dan Ekosistemnya (2010),2010,0
2017,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pembinaan dan Penyelenggaraan Penyuluhan Kehutanan (2010),2010,0
2018,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,"Pembinaan/Koordinasi/Pelaksanaan Monitoring, Evaluasi dan Pelaporan (2010)",2010,0
2020,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Bimbingan Teknis Pengendalian Kebakaran Hutan dan Lahan (2010),2010,0
2021,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,"Inventarisasi, Registrasi, Monitoring, dan Evaluasi Perkembangan Industri Hasil Hutan (2010)",2010,0
2022,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pembangunan Pos Pengamanan Terpadu Kawasan Hutan Tanjung Api-api (2010),2010,0
2023,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Peningkatan Kapasitas Aparatur Pemda dalam Perlindungan dan Konservasi SDA (2010),2010,0
2024,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pembinaan dan Pengendalian Hama dan Penyakit Hutan Alam dan Hutan Tanaman (2010),2010,0
2025,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,In House Traning Perencanaan Teknis dan Sistem Informasi Geografi Kehutanan  (2010),2010,0
2026,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Sinkronisasi dan Evaluasi Kegiatan Pembangunan Kehutanan (2010),2010,0
2027,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pengelolaan Taman Nasional dan Kawasan Konservasi Lainnya (KSA/KPA/TB) dan Hutan Lindung (2010),2010,0
2028,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,"Perencanaan dan Pengembangan Hasil Hutan Tanaman Rakyat,  Hutan Rakyat,  dan Lumbung Kayu Desa (2010)",2010,0
2029,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Kegiatan Optimalisasi Penerimaan Negara Bukan Pajak/PNPB (2010),2010,0
2030,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Kegiatan Pengendalian Peredaran Hasil Hutan (2010),2010,0
2031,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Kegiatan Penyelidikan Kasus Peredaran Hasil Hutan  (2010),2010,0
2032,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Fasilitasi Forum Rimbawan Provinsi Sumatera Selatan (2010),2010,0
2033,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Sriwijaya Expo dan Pameran Kehutanan (2010),2010,0
2034,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Penanaman Hutan Tanaman Industri (2010),2010,1735763.271
6706,Energi,Energi,Pembangunan Energi Terbarukan - OFF GRID,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Kegiatan pengadaan dan pemasangan pembangkit listrik tenaga surya (PLTS) - 2010,2010,71.1998784
6764,Energi,Transportasi,Reformasi Sistem Transit - BRT System,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,SISTEM TRANSIT - BRT SYSTEM (2010),2010,4138.78
6772,Energi,Transportasi,Hari Bebas Kendaraan Bermotor (Car Free Day),SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Car free Day (2010),2010,7.5
6829,Energi,Transportasi,Peremajaan Armada Angkutan Umum,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Peremajaan Armada Angkutan Umum (2010),2010,2086.46784
10133,Pengelolaan Limbah,Persampahan,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PRABUMULIH,Pengadaan tempat sampah duduk,2010,0
10135,Pengelolaan Limbah,Persampahan,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PRABUMULIH,Pengadaan Landasan Kontainer,2010,0
10137,Pengelolaan Limbah,Persampahan,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PRABUMULIH,Pengadaan Kontainer 6 m3,2010,0
1221,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan,2011,469.5288889
1227,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Aneka Usaha Kehutanan,2011,691.35
1230,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan,2011,691.35
1237,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Hasil Hutan Non Kayu,2011,214.1333333
1240,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,EMPAT LAWANG,Rehabilitasi Hutan dan Lahan Catchment Area Daerah Irigasi Bendungan,2011,691.35
1241,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Tanaman Hutan Rakyat Sebagai Tabungan Pendidikan,2011,576.125
1242,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam,2011,335.3777778
1243,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pencegahan dan Pengendalian Kebakaran Hutan dan Lahan,2011,0
1244,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pengamanan Hutan,2011,0
1245,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN ILIR,Pengamanan Hutan,2011,0
1246,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengamanan Hutan,2011,0
1247,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengamanan Hutan,2011,0
1248,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Pengamanan Hutan,2011,0
1249,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pengamanan Hutan,2011,0
1250,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Pengamanan Hutan,2011,0
1251,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pengamanan Hutan,2011,0
1252,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Pengamanan Hutan,2011,0
1253,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengamanan Hutan,2011,0
1254,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengamanan Hutan,2011,0
1255,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pengamanan Hutan,2011,0
1256,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Pengamanan Hutan,2011,0
1257,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Pengamanan Hutan,2011,0
1258,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pengamanan Hutan,2011,0
1681,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,"[datatidaklengkap] Pengembangan Kawasan Konservasi, Ekosistem Esensial, dan Pembinaan Hutan Lindung",2011,0
1682,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,[datatidaklengkap] Pengendalian Kebakaran Hutan (2011),2011,0
1683,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,[datatidaklengkap] Penyidikan dan Pengamanan  Hutan (2011),2011,0
1684,Lahan,Kehutanan dan Lahan Gambut,Pencegahan Penurunan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,[datatidaklengkap] Pembuatan Bibit/Benih Tanaman Kehutanan KBD dan Penanaman Hutan Partisipatif,2011,0
1685,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pembentukan Kesatuan Pengelolaan Hutan Produksi (KPHP),2011,0
1686,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Perencanaan dan Pengembangan Hutan Kemasyarakatan (HKm) dan Hutan Desa (HD),2011,0
1688,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUSI BANYUASIN,Inventarisasi Sumber Daya Hutan Tingkat Provinsi,2011,0
1689,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,"Updating Metadata Digital, Updating Database dan Statistik Kehutanan (2011)",2011,0
1948,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Proses Perubahan Peruntukan Kawasan Hutan (2011),2011,0
1953,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Dukungan Manajemen dan Pelaksanaan Tugas Teknis Lainnya Direktorat Jenderal Planologi Kehutanan (2011),2011,0
1954,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Koordinasi Penyelenggaraan Reboisasi dan Penghijauan Hutan (2011),2011,0
1962,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pengembangan Perhutanan Sosial (2011),2011,0
1963,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Penyelenggaraan Rehabilitasi Hutan dan Lahan dan Reklamasi Hutan di DAS Prioritas (2011),2011,0
1965,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pembinaan Penyelenggaraan Pengelolaan DAS (2011),2011,0
1967,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Pengembangan Perbenihan Tanaman Hutan (2011),2011,0
1968,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Bimbingan Teknis Pengendalian Kebakaran Hutan dan Lahan (2011),2011,0
1970,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,"Inventarisasi, Registrasi, monitoring, dan Evaluasi perkembangan Industri Hasil Hutan (2011)",2011,0
1971,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Pembangunan Pos Pengamanan Terpadu Kawasan Hutan Tanjung Api-api (2011),2011,0
1972,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN ILIR,Peningkatan Kapasitas Aparatur Pemda dalam Perlindungan dan Konservasi SDA (2011),2011,0
1973,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,MUARA ENIM,Pembinaan dan Pengendalian Hama dan Penyakit Hutan Alam dan Hutan Tanaman (2011),2011,0
1974,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,In House Traning Perencanaan Teknis dan Sistem Informasi Geografi Kehutanan (2011),2011,0
1975,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Sinkronisasi dan Evaluasi Kegiatan Pembangunan Kehutanan (2011),2011,0
1976,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,"Perencanaan dan Pengembangan Hasil Hutan Tanaman Rakyat,  Hutan Rakyat,  dan Lumbung Kayu Desa (2011)",2011,0
1982,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Kegiatan Optimalisasi Penerimaan Negara Bukan Pajak/PNPB (2011),2011,0
1984,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,BANYU ASIN,Kegiatan Pengendalian Peredaran Hasil Hutan (2011),2011,0
1985,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Kegiatan Penyelidikan Kasus Peredaran Hasil Hutan (2011),2011,0
1989,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Sriwijaya Expo dan Pameran Kehutanan (2011),2011,0
1991,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Peningkatan Tertib Peredaran Hasil Hutan dan Iuran Hasil Hutan (2011),2011,0
1994,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Peningkatan Usaha Hutan Tanaman (2011),2011,0
1996,Lahan,Kehutanan dan Lahan Gambut,Pendukung,SUMATERA SELATAN,SUMATERA SELATAN,,Peningkatan Usaha Industri Primer Kehutanan (2011),2011,0
1998,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Penanaman  Hutan Tanaman Industri (2011),2011,1001857.065
6709,Energi,Energi,Pembangunan Energi Terbarukan - OFF GRID,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU SELATAN,Kegiatan Rehabilitasi dan pengembangan bangunan PLTMH - 2011,2011,174.63936
6778,Energi,Transportasi,Reformasi Sistem Transit - BRT System,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,REFORMASI SISTEM TRANSIT - BRT SYSTEM (2011),2011,4975.48
6779,Energi,Transportasi,Hari Bebas Kendaraan Bermotor (Car Free Day),SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Car free Day (2011),2011,7.5
6830,Energi,Transportasi,Peremajaan Armada Angkutan Umum,SUMATERA SELATAN,SUMATERA SELATAN,PALEMBANG,Peremajaan Armada Angkutan Umum (2011),2011,2086.46784
14232,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembuatan Bibit/Benih Tanaman Kehutanan KBD dan Penanaman Hutan Partisifatif - MONITORING 1,2011,332.145
14238,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,MUSI RAWAS,Pembangunan Areal Model Tanaman Kehutanan Pola agroforestry - MONITORING 1,2011,602.8935
14244,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringgatan bulan Bhakti Menanam - MONITORING 1,2011,385.44
14250,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan - MONITORING 1,2011,33184.8
14256,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,LAHAT,Pengembangan Aneka Usaha Kehutanan - MONITORING 1,2011,345.675
14262,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,PAGAR ALAM,Pengembangan Hasil Hutan Non Kayu - MONITORING 1,2011,321.2
15624,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ILIR,Penanaman Hutan Tanaman Industri (2010) - MONITORING 1,2011,1041457.963
1169,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Pengadaan Bibit Pohon Penghijauan Untuk Peringatan Bulan Bhakti Menanam,2012,640.75
1170,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,,Peringatan Bulan Bhakti Menanam oleh Penyuluh kehutanan lapangan,2012,856.5333333
1171,Lahan,Kehutanan dan Lahan Gambut,Peningkatan Cadangan Karbon,SUMATERA SELATAN,SUMATERA SELATAN,OGAN KOMERING ULU,Pengembangan Aneka Usaha Kehutanan,2012,691.35
